id,repair,model,iteration,numSeededMutations,ADQbefore,ADQafter,ED,EDCheatbefore,EDCheatafter,EDbeforeInitial,EDafterInitial,COMPbefore,COMPafter,mutations,time,avg,max,repaired
152,TRUNCATION_5PERCENT,EXAMPLE,51,-1,0.75,1.0,5.0,5.0,0.0,0.0,5.0,2.0,1.5,2,85,0.8375,1.0,1
153,TRUNCATION_5PERCENT,EXAMPLE,52,-1,0.875,1.0,6.0,6.0,0.0,0.0,6.0,2.0,1.5,1,62,0.875,1.0,1
154,TRUNCATION_5PERCENT,EXAMPLE,53,-1,0.75,1.0,7.0,7.0,0.0,0.0,7.0,2.0,1.5,2,84,0.8875,1.0,1
155,TRUNCATION_5PERCENT,EXAMPLE,54,-1,0.75,1.0,5.0,5.0,0.0,0.0,5.0,2.0,1.5,2,85,0.875,1.0,1
156,TRUNCATION_5PERCENT,EXAMPLE,55,-1,0.875,1.0,6.0,6.0,0.0,0.0,6.0,2.0,1.5,1,66,0.88125,1.0,1
157,TRUNCATION_5PERCENT,EXAMPLE,56,-1,0.875,1.0,4.0,4.0,0.0,0.0,4.0,2.0,1.5,1,47,0.83125,1.0,1
158,TRUNCATION_5PERCENT,EXAMPLE,57,-1,0.75,1.0,5.0,5.0,0.0,0.0,5.0,2.0,1.5,2,94,0.8125,1.0,1
159,TRUNCATION_5PERCENT,EXAMPLE,58,-1,0.875,1.0,4.0,4.0,0.0,0.0,4.0,2.0,1.5,1,47,0.85,1.0,1
160,TRUNCATION_5PERCENT,EXAMPLE,59,-1,1.0,1.0,3.0,3.0,0.0,0.0,3.0,2.0,1.5,0,31,1.0,1.0,1
161,TRUNCATION_5PERCENT,EXAMPLE,60,-1,1.0,1.0,3.0,3.0,0.0,0.0,3.0,2.0,1.5,0,37,1.0,1.0,1
162,TRUNCATION_5PERCENT,EXAMPLE,61,-1,1.0,1.0,3.0,3.0,0.0,0.0,3.0,2.0,1.5,0,32,1.0,1.0,1
163,TRUNCATION_5PERCENT,EXAMPLE,62,-1,0.75,1.0,7.0,7.0,0.0,0.0,7.0,2.0,1.5,2,84,0.85,1.0,1
